time,symbol,signal,fvg_zone,liquidity_grab,order_block
2025-09-22 18:28:41,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:46,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:51,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:28:56,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:01,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:06,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:11,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:16,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:21,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:27,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:34,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:39,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:44,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:49,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:54,GBPUSD,sell,,,,1.35024,1.35071,1.35074,1.35093,1.35003,1.35056,detection
2025-09-22 18:29:59,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:29:59,GBPUSD,sell,1.35101,1.35251,1.34801,,,,,,,failed_10030
2025-09-22 18:29:59,GBPUSD,sell,0.0,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,order_attempt
2025-09-22 18:30:04,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:09,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:14,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:19,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:24,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:30,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:35,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:40,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:45,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:50,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:30:55,GBPUSD,sell,,,,1.35071,1.35092,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:00,GBPUSD,sell,,,,1.35071,1.3509,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:00,GBPUSD,sell,1.3509,1.3524,1.3479,,,,,,,failed_10030
2025-09-22 18:31:00,GBPUSD,sell,0.0,,,1.35071,1.3509,1.35093,1.35205,1.35003,1.35056,order_attempt
2025-09-22 18:31:05,GBPUSD,sell,,,,1.35071,1.35101,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:11,GBPUSD,sell,,,,1.35071,1.35091,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:16,GBPUSD,sell,,,,1.35071,1.35095,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:21,GBPUSD,sell,,,,1.35071,1.35095,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:26,GBPUSD,sell,,,,1.35071,1.35097,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:31,GBPUSD,sell,,,,1.35071,1.35097,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:36,GBPUSD,sell,,,,1.35071,1.35094,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:42,GBPUSD,sell,,,,1.35071,1.35095,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:47,GBPUSD,sell,,,,1.35071,1.35095,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:52,GBPUSD,sell,,,,1.35071,1.35095,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:31:57,GBPUSD,sell,,,,1.35071,1.35088,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:02,GBPUSD,sell,,,,1.35071,1.35094,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:02,GBPUSD,sell,1.35094,1.35244,1.34794,,,,,,,failed_10030
2025-09-22 18:32:02,GBPUSD,sell,0.0,,,1.35071,1.35094,1.35093,1.35205,1.35003,1.35056,order_attempt
2025-09-22 18:32:07,GBPUSD,sell,,,,1.35071,1.35094,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:12,GBPUSD,sell,,,,1.35071,1.35092,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:17,GBPUSD,sell,,,,1.35071,1.35094,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:22,GBPUSD,sell,,,,1.35071,1.35094,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:27,GBPUSD,sell,,,,1.35071,1.35091,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:32,GBPUSD,sell,,,,1.35071,1.35091,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:37,GBPUSD,sell,,,,1.35071,1.35084,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:43,GBPUSD,sell,,,,1.35071,1.35085,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:48,GBPUSD,sell,,,,1.35071,1.35085,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:53,GBPUSD,sell,,,,1.35071,1.35083,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:32:58,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:03,GBPUSD,sell,,,,1.35071,1.35078,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:03,GBPUSD,sell,1.3507799999999999,1.35228,1.34778,,,,,,,failed_10030
2025-09-22 18:33:03,GBPUSD,sell,0.0,,,1.35071,1.35078,1.35093,1.35205,1.35003,1.35056,order_attempt
2025-09-22 18:33:08,GBPUSD,sell,,,,1.35071,1.35072,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:13,GBPUSD,sell,,,,1.35071,1.35077,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:18,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:23,GBPUSD,sell,,,,1.35071,1.35073,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:28,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:33,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:38,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:43,GBPUSD,sell,,,,1.35071,1.35075,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:33:48,GBPUSD,sell,,,,1.35071,1.35076,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:34:34,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:34:34,GBPUSD,sell,1.35067,1.35217,1.34767,,,,,,,failed_10030
2025-09-22 18:34:34,GBPUSD,sell,0.0,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,order_attempt
2025-09-22 18:34:39,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:34:44,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:34:49,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:34:54,GBPUSD,sell,,,,1.35071,1.35073,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:34:59,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:04,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:09,GBPUSD,sell,,,,1.35071,1.35072,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:14,GBPUSD,sell,,,,1.35071,1.35072,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:19,GBPUSD,sell,,,,1.35071,1.35072,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:24,GBPUSD,sell,,,,1.35071,1.35072,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:29,GBPUSD,sell,,,,1.35071,1.35072,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:34,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:34,GBPUSD,sell,1.35064,1.35214,1.34764,,,,,,,failed_10030
2025-09-22 18:35:34,GBPUSD,sell,0.0,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,order_attempt
2025-09-22 18:35:39,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:44,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:49,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:35:55,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:00,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:05,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:10,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:15,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:20,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:25,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:31,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:36,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:36,GBPUSD,sell,1.35061,1.35211,1.34761,,,,,,,failed_10030
2025-09-22 18:36:36,GBPUSD,sell,0.0,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,order_attempt
2025-09-22 18:36:41,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:46,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:51,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
2025-09-22 18:36:56,GBPUSD,sell,,,,1.35024,1.35071,1.35093,1.35205,1.35003,1.35056,detection
